1529947902.5289967,UP,-0.0001220703125,-0.00091552734375,0.999267578125,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947902.5497625,UP,0.0003662109375,0.00054931640625,1.0030517578125,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947902.5701756,UP,0.00201416015625,0.00115966796875,1.0003662109375,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947902.590075,UP,-0.00164794921875,-6.103515625e-05,1.0029296875,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947902.6109903,UP,0.00042724609375,0.00103759765625,0.995361328125,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947902.6310534,UP,0.003173828125,0.0006103515625,1.0028076171875,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947902.6510398,UP,-0.00244140625,-6.103515625e-05,1.00164794921875,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947902.670979,UP,0.00164794921875,0.0009765625,1.0015869140625,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947902.6909943,UP,-0.0001220703125,0.00054931640625,0.99945068359375,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947902.7108932,UP,0.0,0.00067138671875,1.00250244140625,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947902.7317371,UP,0.00238037109375,0.00042724609375,1.00079345703125,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947902.7515798,UP,-0.00042724609375,0.00091552734375,0.99932861328125,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947902.772423,UP,-0.0025634765625,0.00091552734375,1.00201416015625,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947902.792314,UP,0.00360107421875,-0.00189208984375,1.004150390625,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947902.8130388,UP,-6.103515625e-05,0.00030517578125,1.0042724609375,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947902.8338654,UP,-0.0003662109375,0.00067138671875,0.99749755859375,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947902.8541775,UP,0.0018310546875,0.00360107421875,1.000732421875,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947902.874144,UP,-0.0003662109375,-0.00067138671875,1.00146484375,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947902.89403,UP,0.00079345703125,-0.0006103515625,1.00189208984375,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947902.9149156,UP,0.0006103515625,0.00433349609375,1.00225830078125,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947902.9348807,UP,-0.0013427734375,0.0025634765625,0.9984130859375,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947902.954837,UP,0.00390625,-0.00115966796875,1.0001220703125,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947902.974777,UP,0.0010986328125,-0.001953125,1.00152587890625,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947902.9948478,UP,-0.0015869140625,-0.00030517578125,1.001708984375,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947903.0147405,UP,0.0013427734375,0.001220703125,0.9990234375,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947903.0356538,UP,-0.00213623046875,-0.0010986328125,0.99810791015625,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947903.0555785,UP,-0.001220703125,-6.103515625e-05,0.99658203125,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947903.076456,UP,-0.00048828125,0.00103759765625,1.00311279296875,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947903.096373,UP,-0.00274658203125,0.00146484375,1.001953125,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947903.1173406,UP,0.00115966796875,0.0006103515625,0.99835205078125,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947903.1374269,UP,0.00244140625,0.0009765625,0.999755859375,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947903.1583068,UP,-0.00067138671875,-0.000244140625,1.0028076171875,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947903.1784737,UP,0.0009765625,-0.0009765625,0.99957275390625,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947903.1984446,UP,0.0009765625,0.000244140625,1.00244140625,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947903.218552,UP,0.0009765625,0.0010986328125,0.9998779296875,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947903.2385876,UP,0.00042724609375,-0.001220703125,1.00640869140625,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947903.2585757,UP,0.00018310546875,0.00201416015625,1.00408935546875,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947903.2785144,UP,0.0018310546875,-0.00018310546875,0.99957275390625,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947903.2994573,UP,0.00213623046875,0.00177001953125,1.0006103515625,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947903.3193383,UP,0.00115966796875,-0.00018310546875,0.99969482421875,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947903.3402245,UP,0.00225830078125,-0.00091552734375,1.0035400390625,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947903.3600595,UP,0.00128173828125,-6.103515625e-05,0.99847412109375,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947903.3809018,UP,-0.001220703125,0.00189208984375,1.00250244140625,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947903.400736,UP,0.00042724609375,-0.0018310546875,1.00347900390625,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947903.4215655,UP,0.0003662109375,-0.00018310546875,1.005126953125,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947903.4414864,UP,-0.00042724609375,0.00103759765625,0.99835205078125,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947903.4623895,UP,0.0030517578125,6.103515625e-05,1.00311279296875,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947903.4824762,UP,6.103515625e-05,-0.00079345703125,0.9945068359375,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947903.5024462,UP,0.001953125,0.000244140625,0.996826171875,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947903.5222974,UP,-0.0015869140625,-0.0018310546875,0.99896240234375,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947903.542259,UP,0.00152587890625,0.000244140625,1.00103759765625,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947903.5621006,UP,-0.00152587890625,-0.00079345703125,0.99981689453125,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947903.58296,UP,-0.00177001953125,0.0006103515625,1.00006103515625,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947903.6028059,UP,0.00146484375,-0.00067138671875,1.00006103515625,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947903.6236038,UP,0.0013427734375,0.000732421875,0.99993896484375,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947903.6435354,UP,0.00347900390625,0.00067138671875,1.0040283203125,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947903.6644351,UP,-0.00732421875,-0.00079345703125,0.9959716796875,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947903.684335,UP,0.00665283203125,0.00225830078125,1.00238037109375,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947903.7042906,UP,0.0047607421875,0.0,1.0018310546875,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947903.7241106,UP,-0.0150146484375,0.0006103515625,0.99652099609375,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947903.7440932,UP,0.0107421875,0.00469970703125,1.0035400390625,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947903.763934,UP,0.00091552734375,-0.00164794921875,0.998779296875,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947903.7849016,UP,-0.00885009765625,-0.0020751953125,0.9962158203125,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947903.8048413,UP,0.01226806640625,0.0052490234375,1.00067138671875,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947903.8256228,UP,-0.00396728515625,-0.0006103515625,0.99884033203125,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947903.8457394,UP,-0.00299072265625,-0.00079345703125,1.0009765625,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947903.8656204,UP,0.00640869140625,0.00408935546875,0.99896240234375,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947903.8856163,UP,-0.00909423828125,-0.00091552734375,1.00299072265625,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947903.90548,UP,0.00048828125,0.0003662109375,1.0130615234375,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947903.9263415,UP,0.00372314453125,0.00091552734375,1.000244140625,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947903.946333,UP,-0.00384521484375,-0.00189208984375,0.99755859375,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947903.9663444,UP,0.00567626953125,0.00140380859375,1.00372314453125,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947903.9863045,UP,0.00408935546875,0.00103759765625,1.0010986328125,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947904.0062673,UP,-0.00274658203125,-0.00146484375,1.001708984375,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947904.0261078,UP,0.00238037109375,0.00054931640625,0.99853515625,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947904.046898,UP,-0.00115966796875,0.00067138671875,0.99664306640625,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947904.0667722,UP,0.00201416015625,0.0006103515625,0.999755859375,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947904.0867178,UP,0.0029296875,0.0003662109375,0.99951171875,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947904.1065323,UP,0.00177001953125,0.00067138671875,0.99951171875,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947904.1273758,UP,0.00439453125,0.0009765625,0.99859619140625,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947904.1473215,UP,6.103515625e-05,0.00103759765625,1.0001220703125,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947904.1682508,UP,0.00079345703125,-0.000732421875,1.00299072265625,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947904.1881864,UP,0.0037841796875,0.001708984375,1.00091552734375,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947904.209078,UP,-0.00140380859375,0.001708984375,0.99774169921875,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947904.2298813,UP,0.001220703125,-0.0023193359375,1.0025634765625,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947904.2507737,UP,0.00030517578125,0.0023193359375,0.998291015625,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947904.2706368,UP,-0.00177001953125,-0.003173828125,1.00103759765625,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947904.2913928,UP,0.0013427734375,0.001220703125,0.99896240234375,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947904.3121793,UP,0.0018310546875,0.0,0.99835205078125,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947904.3330257,UP,-0.00201416015625,0.00048828125,1.0145263671875,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947904.35296,UP,0.00079345703125,0.002197265625,0.998779296875,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947904.3738422,UP,0.0023193359375,-0.00067138671875,1.0035400390625,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947904.3940403,UP,0.00067138671875,-0.0010986328125,1.001953125,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947904.414977,UP,0.0001220703125,0.00103759765625,0.9996337890625,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947904.4348826,UP,0.00213623046875,0.00347900390625,1.00054931640625,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947904.4548326,UP,-0.000732421875,0.0,1.003173828125,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947904.4757092,UP,0.00018310546875,0.00225830078125,1.0035400390625,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947904.495721,UP,-0.004638671875,0.00067138671875,0.99359130859375,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947904.5155962,UP,0.00079345703125,6.103515625e-05,1.00128173828125,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947904.5365047,UP,-0.001220703125,-6.103515625e-05,0.99810791015625,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947904.5564435,UP,0.00274658203125,0.00201416015625,1.00421142578125,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947904.577197,UP,0.00091552734375,0.00213623046875,0.99951171875,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947904.5981145,UP,-0.00115966796875,-0.00042724609375,1.0006103515625,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947904.618006,UP,0.0008544921875,0.00018310546875,1.004150390625,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947904.6381135,UP,-0.00201416015625,0.00115966796875,0.99920654296875,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947904.6589687,UP,-0.0009765625,0.00299072265625,1.00091552734375,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947904.6790357,UP,0.00146484375,-0.0013427734375,1.0006103515625,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947904.6990352,UP,0.00054931640625,0.00274658203125,0.99664306640625,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947904.7190435,UP,-0.00079345703125,0.0003662109375,1.001953125,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947904.7389693,UP,0.00146484375,0.0009765625,1.001953125,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947904.7589226,UP,-0.00091552734375,-0.00018310546875,1.0008544921875,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947904.7787771,UP,0.00018310546875,0.00115966796875,1.0015869140625,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947904.7996235,UP,0.0008544921875,-0.00067138671875,0.996826171875,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947904.819467,UP,0.00054931640625,0.00152587890625,1.0076904296875,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947904.8402545,UP,0.0015869140625,0.000732421875,1.00213623046875,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947904.8600922,UP,0.00030517578125,-0.0001220703125,1.00152587890625,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947904.8809314,UP,0.00164794921875,0.0025634765625,1.00537109375,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947904.9008603,UP,-0.00152587890625,0.0023193359375,0.9981689453125,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947904.9208508,UP,-0.0013427734375,-6.103515625e-05,0.99725341796875,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947904.9407449,UP,0.00030517578125,0.00079345703125,1.0010986328125,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947904.9616737,UP,-0.0008544921875,0.00079345703125,1.00177001953125,-244.35699462890625,243.22799682617188,-244.81307983398438
1529947904.981719,UP,0.001220703125,0.00262451171875,1.0009765625,-244.35699462890625,243.22799682617188,-244.81307983398438
